timestamp,event,placement,COP_x,COP_y,total_pressure
2024-04-16 09:46:48.300000+02:00,Tug_Event.foot,Placement.right,11,59,31138.0
2024-04-16 09:46:48.400000+02:00,Tug_Event.foot,Placement.right,11,59,30082.0
2024-04-16 09:46:48.500000+02:00,Tug_Event.foot,Placement.right,11,59,29638.0
2024-04-16 09:46:48.600000+02:00,Tug_Event.double_stance,,13,50,47690.0
2024-04-16 09:46:48.700000+02:00,Tug_Event.double_stance,,14,48,44228.0
2024-04-16 09:46:48.800000+02:00,Tug_Event.double_stance,,15,42,32572.0
2024-04-16 09:46:48.900000+02:00,Tug_Event.foot,Placement.left,16,36,25553.0
2024-04-16 09:46:49+02:00,Tug_Event.foot,Placement.left,16,36,25553.0
2024-04-16 09:46:49.100000+02:00,Tug_Event.foot,Placement.left,16,34,25669.0
2024-04-16 09:46:49.200000+02:00,Tug_Event.foot,Placement.left,16,33,24699.0
2024-04-16 09:46:49.300000+02:00,Tug_Event.foot,Placement.left,16,32,24847.0
2024-04-16 09:46:49.400000+02:00,Tug_Event.foot,Placement.left,16,31,26757.0
2024-04-16 09:46:49.500000+02:00,Tug_Event.double_stance,,16,29,27106.0
2024-04-16 09:46:49.600000+02:00,Tug_Event.double_stance,,15,24,25327.0
2024-04-16 09:46:49.700000+02:00,Tug_Event.turn1,,13,12,36002.0
2024-04-16 09:46:51.700000+02:00,Tug_Event.walk2,,12,24,40369.0
2024-04-16 09:46:51.800000+02:00,Tug_Event.foot,Placement.right,16,36,24915.0
2024-04-16 09:46:51.900000+02:00,Tug_Event.foot,Placement.right,16,37,25292.0
2024-04-16 09:46:52+02:00,Tug_Event.foot,Placement.right,16,37,25292.0
2024-04-16 09:46:52.100000+02:00,Tug_Event.foot,Placement.right,16,39,25071.0
2024-04-16 09:46:52.200000+02:00,Tug_Event.foot,Placement.right,16,39,25328.0
2024-04-16 09:46:52.300000+02:00,Tug_Event.foot,Placement.right,16,39,25458.0
2024-04-16 09:46:52.400000+02:00,Tug_Event.foot,Placement.right,16,39,25176.0
2024-04-16 09:46:52.500000+02:00,Tug_Event.double_stance,,14,46,33872.0
2024-04-16 09:46:52.600000+02:00,Tug_Event.double_stance,,12,54,43087.0
2024-04-16 09:46:52.700000+02:00,Tug_Event.double_stance,,9,63,27515.0
2024-04-16 09:46:52.800000+02:00,Tug_Event.foot,Placement.left,8,66,26799.0
2024-04-16 09:46:52.900000+02:00,Tug_Event.foot,Placement.left,8,66,26799.0
2024-04-16 09:46:53+02:00,Tug_Event.foot,Placement.left,8,68,30580.0
2024-04-16 09:46:53.100000+02:00,Tug_Event.foot,Placement.left,8,70,30407.0
2024-04-16 09:46:53.200000+02:00,Tug_Event.foot,Placement.left,9,70,29857.0
2024-04-16 09:46:53.300000+02:00,Tug_Event.foot,Placement.left,8,71,31352.0
2024-04-16 09:46:53.400000+02:00,Tug_Event.foot,Placement.left,9,71,31288.0
2024-04-16 09:46:53.500000+02:00,Tug_Event.double_stance,,10,78,38795.0
2024-04-16 09:46:53.600000+02:00,Tug_Event.double_stance,,12,84,40416.0
2024-04-16 09:46:53.700000+02:00,Tug_Event.foot,Placement.right,16,97,28630.0
2024-04-16 09:46:53.800000+02:00,Tug_Event.foot,Placement.right,15,100,25527.0
2024-04-16 09:46:53.900000+02:00,Tug_Event.foot,Placement.right,15,101,22594.0
2024-04-16 09:46:54+02:00,Tug_Event.foot,Placement.right,15,101,22594.0
2024-04-16 09:46:54.100000+02:00,Tug_Event.foot,Placement.right,15,102,23070.0
2024-04-16 09:46:54.200000+02:00,Tug_Event.foot,Placement.right,15,102,22857.0
2024-04-16 09:46:54.300000+02:00,Tug_Event.foot,Placement.right,15,102,22002.0
2024-04-16 09:46:54.400000+02:00,Tug_Event.double_stance,,12,108,29916.0
2024-04-16 09:46:54.500000+02:00,Tug_Event.double_stance,,10,113,38818.0
2024-04-16 09:46:54.600000+02:00,Tug_Event.double_stance,,9,116,36413.0
2024-04-16 09:46:54.700000+02:00,Tug_Event.foot,Placement.left,6,123,26166.0
2024-04-16 09:46:54.800000+02:00,Tug_Event.foot,Placement.left,6,124,26233.0
2024-04-16 09:46:54.900000+02:00,Tug_Event.foot,Placement.left,6,126,27375.0
2024-04-16 09:46:55+02:00,Tug_Event.foot,Placement.left,7,128,28919.0
2024-04-16 09:46:55.100000+02:00,Tug_Event.foot,Placement.left,7,130,28672.0
2024-04-16 09:46:55.200000+02:00,Tug_Event.foot,Placement.left,7,130,28359.0
2024-04-16 09:46:55.300000+02:00,Tug_Event.foot,Placement.left,7,130,28359.0
2024-04-16 09:46:55.400000+02:00,Tug_Event.foot,Placement.left,7,131,29109.0
2024-04-16 09:46:55.500000+02:00,Tug_Event.foot,Placement.left,9,133,32080.0
2024-04-16 09:46:55.600000+02:00,Tug_Event.foot,Placement.left,12,140,47379.0
2024-04-16 09:46:55.700000+02:00,Tug_Event.turn2,,16,147,33321.0
2024-04-16 09:46:58.200000+02:00,Tug_Event.sit,,12,150,16004.0
2024-04-16 09:46:58.300000+02:00,Tug_Event.end,,,,
