timestamp,event,placement,COP_x,COP_y,total_pressure
2024-04-12 14:46:31.800000+02:00,Tug_Event.double_stance,,16,23,50861.0
2024-04-12 14:46:31.900000+02:00,Tug_Event.double_stance,,16,22,48187.0
2024-04-12 14:46:32+02:00,Tug_Event.turn1,,18,19,36956.0
2024-04-12 14:46:35.100000+02:00,Tug_Event.walk2,,16,21,44488.0
2024-04-12 14:46:35.200000+02:00,Tug_Event.foot,Placement.right,16,22,39543.0
2024-04-12 14:46:35.300000+02:00,Tug_Event.foot,Placement.right,19,25,28395.0
2024-04-12 14:46:35.400000+02:00,Tug_Event.foot,Placement.right,19,26,31499.0
2024-04-12 14:46:35.500000+02:00,Tug_Event.foot,Placement.right,19,26,31499.0
2024-04-12 14:46:35.600000+02:00,Tug_Event.foot,Placement.right,19,27,33548.0
2024-04-12 14:46:35.700000+02:00,Tug_Event.foot,Placement.right,19,28,33929.0
2024-04-12 14:46:35.800000+02:00,Tug_Event.foot,Placement.right,16,32,51964.0
2024-04-12 14:46:35.900000+02:00,Tug_Event.foot,Placement.right,15,34,55189.0
2024-04-12 14:46:36+02:00,Tug_Event.foot,Placement.right,14,35,54383.0
2024-04-12 14:46:36.100000+02:00,Tug_Event.foot,Placement.left,11,39,38824.0
2024-04-12 14:46:36.200000+02:00,Tug_Event.foot,Placement.left,11,39,38824.0
2024-04-12 14:46:36.300000+02:00,Tug_Event.foot,Placement.left,8,42,29353.0
2024-04-12 14:46:36.400000+02:00,Tug_Event.foot,Placement.left,8,43,29387.0
2024-04-12 14:46:36.500000+02:00,Tug_Event.foot,Placement.left,8,43,30600.0
2024-04-12 14:46:36.600000+02:00,Tug_Event.foot,Placement.left,8,43,30275.0
2024-04-12 14:46:36.700000+02:00,Tug_Event.foot,Placement.left,12,49,46335.0
2024-04-12 14:46:36.800000+02:00,Tug_Event.double_stance,,13,52,49166.0
2024-04-12 14:46:36.900000+02:00,Tug_Event.foot,Placement.right,14,54,44398.0
2024-04-12 14:46:37+02:00,Tug_Event.foot,Placement.right,14,54,44398.0
2024-04-12 14:46:37.100000+02:00,Tug_Event.foot,Placement.right,15,56,38069.0
2024-04-12 14:46:37.200000+02:00,Tug_Event.foot,Placement.right,18,59,27950.0
2024-04-12 14:46:37.300000+02:00,Tug_Event.foot,Placement.right,19,61,26689.0
2024-04-12 14:46:37.400000+02:00,Tug_Event.foot,Placement.right,19,61,26904.0
2024-04-12 14:46:37.500000+02:00,Tug_Event.foot,Placement.right,19,63,30614.0
2024-04-12 14:46:37.600000+02:00,Tug_Event.foot,Placement.right,15,68,48990.0
2024-04-12 14:46:37.700000+02:00,Tug_Event.double_stance,,15,68,49337.0
2024-04-12 14:46:37.800000+02:00,Tug_Event.foot,Placement.right,14,71,53320.0
2024-04-12 14:46:37.900000+02:00,Tug_Event.foot,Placement.left,12,74,57072.0
2024-04-12 14:46:38+02:00,Tug_Event.foot,Placement.left,8,79,41630.0
2024-04-12 14:46:38.100000+02:00,Tug_Event.foot,Placement.left,7,79,43599.0
2024-04-12 14:46:38.200000+02:00,Tug_Event.foot,Placement.left,7,80,42222.0
2024-04-12 14:46:38.300000+02:00,Tug_Event.foot,Placement.left,7,80,43860.0
2024-04-12 14:46:38.400000+02:00,Tug_Event.foot,Placement.left,7,80,42464.0
2024-04-12 14:46:38.500000+02:00,Tug_Event.foot,Placement.left,7,80,44722.0
2024-04-12 14:46:38.600000+02:00,Tug_Event.foot,Placement.left,7,81,45850.0
2024-04-12 14:46:38.700000+02:00,Tug_Event.double_stance,,10,86,56488.0
2024-04-12 14:46:38.800000+02:00,Tug_Event.foot,Placement.right,12,89,49761.0
2024-04-12 14:46:38.900000+02:00,Tug_Event.foot,Placement.right,13,92,40744.0
2024-04-12 14:46:39+02:00,Tug_Event.foot,Placement.right,13,92,40744.0
2024-04-12 14:46:39.100000+02:00,Tug_Event.foot,Placement.right,16,96,35886.0
2024-04-12 14:46:39.200000+02:00,Tug_Event.foot,Placement.right,17,97,35335.0
2024-04-12 14:46:39.300000+02:00,Tug_Event.foot,Placement.right,17,98,33331.0
2024-04-12 14:46:39.400000+02:00,Tug_Event.foot,Placement.right,17,99,31040.0
2024-04-12 14:46:39.500000+02:00,Tug_Event.foot,Placement.right,17,100,28706.0
2024-04-12 14:46:39.600000+02:00,Tug_Event.foot,Placement.left,12,107,52240.0
2024-04-12 14:46:39.700000+02:00,Tug_Event.foot,Placement.left,12,107,52240.0
2024-04-12 14:46:39.800000+02:00,Tug_Event.double_stance,,11,109,53741.0
2024-04-12 14:46:39.900000+02:00,Tug_Event.foot,Placement.left,10,112,48408.0
2024-04-12 14:46:40+02:00,Tug_Event.foot,Placement.left,8,117,35397.0
2024-04-12 14:46:40.100000+02:00,Tug_Event.foot,Placement.left,8,117,35926.0
2024-04-12 14:46:40.200000+02:00,Tug_Event.foot,Placement.left,8,118,35303.0
2024-04-12 14:46:40.300000+02:00,Tug_Event.foot,Placement.left,8,118,35325.0
2024-04-12 14:46:40.400000+02:00,Tug_Event.foot,Placement.left,11,121,52162.0
2024-04-12 14:46:40.500000+02:00,Tug_Event.foot,Placement.left,11,121,52162.0
2024-04-12 14:46:40.600000+02:00,Tug_Event.foot,Placement.left,12,124,56778.0
2024-04-12 14:46:40.700000+02:00,Tug_Event.foot,Placement.right,13,126,52918.0
2024-04-12 14:46:40.800000+02:00,Tug_Event.double_stance,,16,131,36537.0
2024-04-12 14:46:40.900000+02:00,Tug_Event.foot,Placement.right,17,133,33358.0
2024-04-12 14:46:41+02:00,Tug_Event.foot,Placement.right,17,133,33061.0
2024-04-12 14:46:41.100000+02:00,Tug_Event.foot,Placement.right,13,135,40297.0
2024-04-12 14:46:41.200000+02:00,Tug_Event.foot,Placement.right,13,135,40297.0
2024-04-12 14:46:41.300000+02:00,Tug_Event.foot,Placement.right,12,138,37439.0
2024-04-12 14:46:41.400000+02:00,Tug_Event.turn2,,10,141,35076.0
2024-04-12 14:46:45.200000+02:00,Tug_Event.sit,,13,152,21826.0
2024-04-12 14:46:45.300000+02:00,Tug_Event.end,,,,
