timestamp,event,placement,COP_x,COP_y,total_pressure
2024-04-12 15:00:10.300000+02:00,Tug_Event.foot,Placement.left,22,39,39129.0
2024-04-12 15:00:10.400000+02:00,Tug_Event.foot,Placement.left,22,39,39129.0
2024-04-12 15:00:10.500000+02:00,Tug_Event.foot,Placement.left,22,39,39505.0
2024-04-12 15:00:10.600000+02:00,Tug_Event.foot,Placement.left,20,37,44339.0
2024-04-12 15:00:10.700000+02:00,Tug_Event.foot,Placement.left,17,34,60233.0
2024-04-12 15:00:10.800000+02:00,Tug_Event.foot,Placement.left,17,34,57868.0
2024-04-12 15:00:10.900000+02:00,Tug_Event.foot,Placement.right,16,33,56891.0
2024-04-12 15:00:11+02:00,Tug_Event.foot,Placement.right,16,33,56891.0
2024-04-12 15:00:11.100000+02:00,Tug_Event.foot,Placement.right,16,33,55286.0
2024-04-12 15:00:11.200000+02:00,Tug_Event.foot,Placement.right,15,32,47133.0
2024-04-12 15:00:11.300000+02:00,Tug_Event.foot,Placement.right,10,31,31103.0
2024-04-12 15:00:11.400000+02:00,Tug_Event.foot,Placement.right,10,31,31562.0
2024-04-12 15:00:11.500000+02:00,Tug_Event.foot,Placement.right,10,31,31357.0
2024-04-12 15:00:11.600000+02:00,Tug_Event.foot,Placement.right,10,31,31357.0
2024-04-12 15:00:11.700000+02:00,Tug_Event.foot,Placement.right,12,28,37335.0
2024-04-12 15:00:11.800000+02:00,Tug_Event.double_stance,,16,21,55089.0
2024-04-12 15:00:11.900000+02:00,Tug_Event.turn1,,17,18,56415.0
2024-04-12 15:00:16.500000+02:00,Tug_Event.walk2,,14,21,53906.0
2024-04-12 15:00:16.600000+02:00,Tug_Event.foot,Placement.right,16,23,44269.0
2024-04-12 15:00:16.700000+02:00,Tug_Event.foot,Placement.right,20,26,34562.0
2024-04-12 15:00:16.800000+02:00,Tug_Event.foot,Placement.right,20,26,34562.0
2024-04-12 15:00:16.900000+02:00,Tug_Event.foot,Placement.right,20,27,34208.0
2024-04-12 15:00:17+02:00,Tug_Event.foot,Placement.right,20,27,35333.0
2024-04-12 15:00:17.100000+02:00,Tug_Event.foot,Placement.right,20,28,35585.0
2024-04-12 15:00:17.200000+02:00,Tug_Event.foot,Placement.right,15,31,53156.0
2024-04-12 15:00:17.300000+02:00,Tug_Event.foot,Placement.right,15,34,57149.0
2024-04-12 15:00:17.400000+02:00,Tug_Event.foot,Placement.right,15,34,57149.0
2024-04-12 15:00:17.500000+02:00,Tug_Event.foot,Placement.right,14,35,60151.0
2024-04-12 15:00:17.600000+02:00,Tug_Event.foot,Placement.left,9,39,34529.0
2024-04-12 15:00:17.700000+02:00,Tug_Event.foot,Placement.left,7,40,27334.0
2024-04-12 15:00:17.800000+02:00,Tug_Event.foot,Placement.left,7,41,27764.0
2024-04-12 15:00:17.900000+02:00,Tug_Event.foot,Placement.left,9,42,34818.0
2024-04-12 15:00:18+02:00,Tug_Event.foot,Placement.right,15,49,55079.0
2024-04-12 15:00:18.100000+02:00,Tug_Event.foot,Placement.right,15,49,55079.0
2024-04-12 15:00:18.200000+02:00,Tug_Event.foot,Placement.right,16,51,51956.0
2024-04-12 15:00:18.300000+02:00,Tug_Event.foot,Placement.right,19,54,38590.0
2024-04-12 15:00:18.400000+02:00,Tug_Event.foot,Placement.right,20,55,36936.0
2024-04-12 15:00:18.500000+02:00,Tug_Event.foot,Placement.right,20,56,36096.0
2024-04-12 15:00:18.600000+02:00,Tug_Event.foot,Placement.right,20,56,35711.0
2024-04-12 15:00:18.700000+02:00,Tug_Event.foot,Placement.right,14,61,66045.0
2024-04-12 15:00:18.800000+02:00,Tug_Event.foot,Placement.right,14,61,66045.0
2024-04-12 15:00:18.900000+02:00,Tug_Event.foot,Placement.right,14,62,68561.0
2024-04-12 15:00:19+02:00,Tug_Event.foot,Placement.left,13,63,66787.0
2024-04-12 15:00:19.100000+02:00,Tug_Event.foot,Placement.left,13,64,63659.0
2024-04-12 15:00:19.200000+02:00,Tug_Event.foot,Placement.left,8,66,38955.0
2024-04-12 15:00:19.300000+02:00,Tug_Event.foot,Placement.left,7,67,34997.0
2024-04-12 15:00:19.400000+02:00,Tug_Event.foot,Placement.left,7,68,36139.0
2024-04-12 15:00:19.500000+02:00,Tug_Event.foot,Placement.left,7,68,36139.0
2024-04-12 15:00:19.600000+02:00,Tug_Event.double_stance,,12,75,63349.0
2024-04-12 15:00:19.700000+02:00,Tug_Event.foot,Placement.right,14,80,70653.0
2024-04-12 15:00:19.800000+02:00,Tug_Event.foot,Placement.right,15,82,60601.0
2024-04-12 15:00:19.900000+02:00,Tug_Event.foot,Placement.right,18,85,40844.0
2024-04-12 15:00:20+02:00,Tug_Event.foot,Placement.right,18,86,43537.0
2024-04-12 15:00:20.100000+02:00,Tug_Event.foot,Placement.right,18,87,40997.0
2024-04-12 15:00:20.200000+02:00,Tug_Event.foot,Placement.right,18,87,42297.0
2024-04-12 15:00:20.300000+02:00,Tug_Event.foot,Placement.right,14,89,63080.0
2024-04-12 15:00:20.400000+02:00,Tug_Event.foot,Placement.right,12,91,54163.0
2024-04-12 15:00:20.500000+02:00,Tug_Event.foot,Placement.right,12,91,54163.0
2024-04-12 15:00:20.600000+02:00,Tug_Event.foot,Placement.left,8,93,41603.0
2024-04-12 15:00:20.700000+02:00,Tug_Event.foot,Placement.left,5,94,30575.0
2024-04-12 15:00:20.800000+02:00,Tug_Event.foot,Placement.left,4,95,30850.0
2024-04-12 15:00:20.900000+02:00,Tug_Event.foot,Placement.left,4,95,31287.0
2024-04-12 15:00:21+02:00,Tug_Event.double_stance,,7,99,39533.0
2024-04-12 15:00:21.100000+02:00,Tug_Event.double_stance,,11,108,55672.0
2024-04-12 15:00:21.200000+02:00,Tug_Event.double_stance,,11,108,55672.0
2024-04-12 15:00:21.300000+02:00,Tug_Event.foot,Placement.right,16,114,39219.0
2024-04-12 15:00:21.400000+02:00,Tug_Event.foot,Placement.right,17,115,33462.0
2024-04-12 15:00:21.500000+02:00,Tug_Event.foot,Placement.right,17,116,32201.0
2024-04-12 15:00:21.600000+02:00,Tug_Event.foot,Placement.right,17,117,32329.0
2024-04-12 15:00:21.700000+02:00,Tug_Event.foot,Placement.right,17,117,33840.0
2024-04-12 15:00:21.800000+02:00,Tug_Event.foot,Placement.right,17,118,36050.0
2024-04-12 15:00:21.900000+02:00,Tug_Event.foot,Placement.right,11,123,61859.0
2024-04-12 15:00:22+02:00,Tug_Event.foot,Placement.right,11,123,61859.0
2024-04-12 15:00:22.100000+02:00,Tug_Event.foot,Placement.left,10,124,57811.0
2024-04-12 15:00:22.200000+02:00,Tug_Event.foot,Placement.left,6,128,40399.0
2024-04-12 15:00:22.300000+02:00,Tug_Event.foot,Placement.left,4,130,31830.0
2024-04-12 15:00:22.400000+02:00,Tug_Event.foot,Placement.left,4,131,30286.0
2024-04-12 15:00:22.500000+02:00,Tug_Event.foot,Placement.left,4,130,31687.0
2024-04-12 15:00:22.600000+02:00,Tug_Event.foot,Placement.left,7,131,40429.0
2024-04-12 15:00:22.700000+02:00,Tug_Event.foot,Placement.right,12,136,61065.0
2024-04-12 15:00:22.800000+02:00,Tug_Event.foot,Placement.right,12,136,61065.0
2024-04-12 15:00:22.900000+02:00,Tug_Event.foot,Placement.right,13,137,58597.0
2024-04-12 15:00:23+02:00,Tug_Event.foot,Placement.right,13,138,58160.0
2024-04-12 15:00:23.100000+02:00,Tug_Event.turn2,,18,141,44126.0
2024-04-12 15:00:26.800000+02:00,Tug_Event.sit,,14,154,32043.0
2024-04-12 15:00:26.900000+02:00,Tug_Event.end,,,,
